store_id,sku_uid,trailing_demand_rate,days_of_cover,protection_days,service_level,recommended_cover_days,recommended_reorder_point,textbook_reorder_point,expected_demand_over_lead,safety_stock
MAS01,13_1021_BROWN_39,0.44642857142857145,22.4,5.931840648477659,0.95,6.25,3,6,2.65,0.35
MAS01,13_1021_WHITE_40,0.5357142857142857,16.8,5.931840648477659,0.95,5.38,3,7,3.18,-0.18
MAS01,13_1021_WHITE_43,0.5,18.0,5.931840648477659,0.95,4.44,3,6,2.97,0.03
INS01,29_1133_BROWN_43,0.35714285714285715,19.599999999999998,5.931840648477659,0.95,5.95,3,5,2.12,0.88
INS01,31_1147_ANTIC-GOLD_39,0.5,30.0,5.931840648477659,0.95,4.57,3,6,2.97,0.03
KOS01,10_1000_BROWN_37,0.17857142857142858,16.8,5.931840648477659,0.95,15.75,3,3,1.06,1.94
KOS01,10_1000_BROWN_38,0.5892857142857143,22.06060606060606,5.931840648477659,0.95,4.43,3,7,3.5,-0.5
INS01,27_1119_ANTIC-GOLD_43,0.6071428571428571,24.705882352941178,5.931840648477659,0.95,4.18,3,7,3.6,-0.6
INS01,28_1126_BLUE-NAVY_38,0.5357142857142857,22.400000000000002,5.931840648477659,0.95,4.42,3,7,3.18,-0.18
AHS01,33_1161_ROSE-GOLD_39,0.35714285714285715,42.0,5.931840648477659,0.95,7.59,3,5,2.12,0.88
AHS01,33_1161_ROSE-GOLD_40,0.44642857142857145,29.119999999999997,5.931840648477659,0.95,5.27,3,6,2.65,0.35
AHS01,33_1161_ROSE-GOLD_43,0.3392857142857143,20.63157894736842,5.931840648477659,0.95,5.92,3,5,2.01,0.99
SUS01,18_1056_ANTIC-GOLD_42,0.5535714285714286,28.903225806451612,5.931840648477659,0.95,4.91,3,7,3.28,-0.28
SUS01,20_1070_ANTIC-GOLD_41,0.4107142857142857,21.91304347826087,5.931840648477659,0.95,5.23,3,6,2.44,0.56
CHS01,13_1021_WHITE_42,0.7142857142857143,26.599999999999998,5.931840648477659,0.95,3.84,3,8,4.24,-1.24
PUS01,11_1007_TAN_39,0.5535714285714286,27.096774193548384,5.931840648477659,0.95,4.38,3,7,3.28,-0.28
COS01,16_1042_ANTIC-GOLD_41,0.375,24.0,5.931840648477659,0.95,6.02,3,5,2.22,0.78
CHS01,14_1028_NAVY_42,0.6428571428571429,27.999999999999996,5.931840648477659,0.95,4.2,3,8,3.81,-0.81
CHS01,14_1028_NAVY_43,0.5178571428571429,25.103448275862068,5.931840648477659,0.95,4.28,3,6,3.07,-0.07
CHS01,14_1028_NAVY_44,0.44642857142857145,17.919999999999998,5.931840648477659,0.95,5.55,3,6,2.65,0.35
CHS01,14_1028_ROSE-GOLD_43,0.4642857142857143,19.384615384615383,5.931840648477659,0.95,6.46,3,6,2.75,0.25
CHS01,16_1042_ANTIC-GOLD_38,0.42857142857142855,18.666666666666668,5.931840648477659,0.95,5.98,3,6,2.54,0.46
CHS01,18_1056_ANTIC-GOLD_44,0.5,24.0,5.931840648477659,0.95,5.15,3,6,2.97,0.03
SUS01,23_1091_BLUE-NAVY_40,0.48214285714285715,22.814814814814813,5.931840648477659,0.95,4.89,3,6,2.86,0.14
SUS01,23_1091_BLUE-NAVY_42,0.3392857142857143,23.57894736842105,5.931840648477659,0.95,6.71,3,5,2.01,0.99
SUS01,23_1091_BROWN_39,0.3392857142857143,14.736842105263158,5.931840648477659,0.95,7.46,3,5,2.01,0.99
SUS01,23_1091_BROWN_40,0.5,24.0,5.931840648477659,0.95,4.8,3,6,2.97,0.03
SUS01,24_1098_MAROON_39,0.3392857142857143,17.684210526315788,5.931840648477659,0.95,5.99,3,5,2.01,0.99
AHS01,31_1147_ANTIC-GOLD_41,0.5,34.0,5.931840648477659,0.95,5.69,3,6,2.97,0.03
AHS01,31_1147_ANTIC-GOLD_42,0.5178571428571429,34.75862068965517,5.931840648477659,0.95,5.68,3,6,3.07,-0.07
MAS01,12_1014_ROSE-GOLD_43,0.30357142857142855,23.058823529411768,5.931840648477659,0.95,6.77,3,5,1.8,1.2
KOS01,13_1021_WHITE_39,0.4642857142857143,19.384615384615383,5.931840648477659,0.95,6.19,3,6,2.75,0.25
KOS01,13_1021_WHITE_40,0.5714285714285714,26.25,5.931840648477659,0.95,4.96,3,7,3.39,-0.39
KOS01,11_1007_TAN_39,0.42857142857142855,35.0,5.931840648477659,0.95,4.67,3,6,2.54,0.46
KOS01,11_1007_TAN_40,0.375,24.0,5.931840648477659,0.95,5.94,3,5,2.22,0.78
KOS01,11_1007_TAN_44,0.16071428571428573,18.666666666666664,5.931840648477659,0.95,15.14,3,3,0.95,2.05
KOS01,13_1021_BROWN_38,0.5535714285714286,28.903225806451612,5.931840648477659,0.95,5.01,3,7,3.28,-0.28
KOS01,10_1000_BROWN_39,0.375,24.0,5.931840648477659,0.95,6.02,3,5,2.22,0.78
KOS01,10_1000_BROWN_40,0.7142857142857143,29.4,5.931840648477659,0.95,3.54,3,8,4.24,-1.24
KOS01,10_1000_BROWN_41,0.4642857142857143,23.69230769230769,5.931840648477659,0.95,5.64,3,6,2.75,0.25
KOS01,10_1000_BROWN_42,0.44642857142857145,22.4,5.931840648477659,0.95,6.05,3,6,2.65,0.35
KOS01,10_1000_WHITE_40,0.625,36.8,5.931840648477659,0.95,4.09,3,7,3.71,-0.71
KOS01,10_1000_WHITE_42,0.44642857142857145,20.16,5.931840648477659,0.95,6.51,3,6,2.65,0.35
AHS01,32_1154_MAROON_41,0.44642857142857145,24.639999999999997,5.931840648477659,0.95,5.05,3,6,2.65,0.35
COS01,17_1049_MAROON_39,0.625,32.0,5.931840648477659,0.95,3.97,3,7,3.71,-0.71
PUS01,11_1007_BLACK_41,0.5535714285714286,25.29032258064516,5.931840648477659,0.95,4.2,3,7,3.28,-0.28
PUS01,11_1007_BLACK_42,0.75,25.333333333333332,5.931840648477659,0.95,3.58,3,8,4.45,-1.45
CHS01,16_1042_TAN_44,0.5,22.0,5.931840648477659,0.95,4.45,3,6,2.97,0.03
CHS01,17_1049_MAROON_37,0.48214285714285715,20.74074074074074,5.931840648477659,0.95,4.46,3,6,2.86,0.14
COS01,16_1042_ANTIC-GOLD_42,0.3392857142857143,26.52631578947368,5.931840648477659,0.95,6.01,3,5,2.01,0.99
COS01,16_1042_ANTIC-GOLD_44,0.48214285714285715,16.59259259259259,5.931840648477659,0.95,5.87,3,6,2.86,0.14
COS01,17_1049_BLACK_38,0.4642857142857143,23.69230769230769,5.931840648477659,0.95,4.83,3,6,2.75,0.25
COS01,17_1049_BLACK_39,0.4642857142857143,25.846153846153847,5.931840648477659,0.95,4.96,3,6,2.75,0.25
COS01,17_1049_BLACK_41,0.75,34.666666666666664,5.931840648477659,0.95,3.28,3,8,4.45,-1.45
COS01,17_1049_BLACK_42,0.375,29.333333333333332,5.931840648477659,0.95,5.4,3,5,2.22,0.78
COS01,14_1028_WHITE_40,0.39285714285714285,22.90909090909091,5.931840648477659,0.95,6.88,3,5,2.33,0.67
COS01,14_1028_WHITE_41,0.5,30.0,5.931840648477659,0.95,4.34,3,6,2.97,0.03
AHS01,31_1147_MAROON_39,0.32142857142857145,27.999999999999996,5.931840648477659,0.95,6.81,3,5,1.91,1.09
SUS01,24_1098_MAROON_41,0.5178571428571429,19.310344827586206,5.931840648477659,0.95,5.18,3,6,3.07,-0.07
SUS01,24_1098_WHITE_38,0.35714285714285715,22.4,5.931840648477659,0.95,5.77,3,5,2.12,0.88
SUS01,25_1105_BLACK_38,0.5892857142857143,23.757575757575758,5.931840648477659,0.95,3.76,3,7,3.5,-0.5
KOS01,13_1021_BROWN_40,0.44642857142857145,31.36,5.931840648477659,0.95,5.59,3,6,2.65,0.35
KOS01,13_1021_WHITE_38,0.4642857142857143,21.538461538461537,5.931840648477659,0.95,5.63,3,6,2.75,0.25
COS01,13_1021_WHITE_42,0.48214285714285715,31.11111111111111,5.931840648477659,0.95,4.38,3,6,2.86,0.14
CHS01,17_1049_MAROON_43,0.75,25.333333333333332,5.931840648477659,0.95,3.74,3,8,4.45,-1.45
CHS01,18_1056_ANTIC-GOLD_37,0.3392857142857143,23.57894736842105,5.931840648477659,0.95,6.23,3,5,2.01,0.99
CHS01,19_1063_MAROON_44,0.4107142857142857,17.043478260869566,5.931840648477659,0.95,5.92,3,6,2.44,0.56
AHS01,27_1119_WHITE_44,0.6964285714285714,24.410256410256412,5.931840648477659,0.95,3.51,3,8,4.13,-1.13
AHS01,25_1105_BROWN_43,0.375,18.666666666666668,5.931840648477659,0.95,8.0,3,5,2.22,0.78
AHS01,25_1105_BROWN_44,0.23214285714285715,30.153846153846153,5.931840648477659,0.95,8.69,3,4,1.38,1.62
AHS01,25_1105_MAROON_38,0.4642857142857143,28.0,5.931840648477659,0.95,6.35,3,6,2.75,0.25
KOS01,14_1028_ROSE-GOLD_43,0.30357142857142855,19.764705882352942,5.931840648477659,0.95,8.14,3,5,1.8,1.2
MAS01,11_1007_BLACK_39,0.32142857142857145,15.555555555555554,5.931840648477659,0.95,6.97,3,5,1.91,1.09
MAS01,12_1014_ANTIC-GOLD_43,0.5,16.0,5.931840648477659,0.95,4.98,3,6,2.97,0.03
MAS01,12_1014_BROWN_38,0.7142857142857143,28.0,5.931840648477659,0.95,3.69,3,8,4.24,-1.24
AHS01,28_1126_TAN_44,0.48214285714285715,22.814814814814813,5.931840648477659,0.95,4.73,3,6,2.86,0.14
AHS01,31_1147_ANTIC-GOLD_44,0.25,16.0,5.931840648477659,0.95,11.05,3,4,1.48,1.52
CHS01,18_1056_BLACK_37,0.44642857142857145,15.68,5.931840648477659,0.95,6.69,3,6,2.65,0.35
CHS01,16_1042_TAN_42,0.5535714285714286,27.096774193548384,5.931840648477659,0.95,4.14,3,7,3.28,-0.28
PUS01,17_1049_BROWN_38,0.5,20.0,5.931840648477659,0.95,4.74,3,6,2.97,0.03
PUS01,17_1049_BROWN_43,0.44642857142857145,17.919999999999998,5.931840648477659,0.95,5.06,3,6,2.65,0.35
CHS01,19_1063_MAROON_39,0.6071428571428571,21.411764705882355,5.931840648477659,0.95,4.91,3,7,3.6,-0.6
KOS01,15_1035_GREY_39,0.23214285714285715,8.615384615384615,5.931840648477659,0.95,9.37,3,4,1.38,1.62
KOS01,15_1035_GREY_40,0.125,24.0,5.931840648477659,0.95,23.36,3,3,0.74,2.26
KOS01,16_1042_BLUE-NAVY_38,0.4107142857142857,17.043478260869566,5.931840648477659,0.95,6.57,3,6,2.44,0.56
MAS01,10_1000_ROSE-GOLD_40,0.4642857142857143,28.0,5.931840648477659,0.95,4.63,3,6,2.75,0.25
AHS01,25_1105_MAROON_39,0.5357142857142857,18.666666666666668,5.931840648477659,0.95,4.75,3,7,3.18,-0.18
AHS01,25_1105_MAROON_42,0.375,18.666666666666668,5.931840648477659,0.95,6.69,3,5,2.22,0.78
AHS01,23_1091_BLUE-NAVY_41,0.5892857142857143,32.24242424242424,5.931840648477659,0.95,3.88,3,7,3.5,-0.5
AHS01,23_1091_BLUE-NAVY_43,0.32142857142857145,24.888888888888886,5.931840648477659,0.95,7.6,3,5,1.91,1.09
AHS01,25_1105_BLACK_44,0.16071428571428573,24.888888888888886,5.931840648477659,0.95,13.18,3,3,0.95,2.05
COS01,15_1035_GREY_41,0.125,24.0,5.931840648477659,0.95,16.83,3,3,0.74,2.26
COS01,16_1042_ANTIC-GOLD_38,0.5535714285714286,28.903225806451612,5.931840648477659,0.95,3.67,3,7,3.28,-0.28
PUS01,12_1014_ANTIC-GOLD_43,1.1071428571428572,30.709677419354836,5.931840648477659,0.95,2.59,3,11,6.57,-3.57
PUS01,12_1014_ANTIC-GOLD_44,0.6607142857142857,27.243243243243246,5.931840648477659,0.95,3.24,3,8,3.92,-0.92
CHS01,25_1105_BROWN_38,0.32142857142857145,15.555555555555554,5.931840648477659,0.95,7.13,3,5,1.91,1.09
CHS01,22_1084_NAVY_39,0.7321428571428571,43.707317073170735,5.931840648477659,0.95,2.94,3,8,4.34,-1.34
CHS01,22_1084_NAVY_42,0.6964285714285714,25.846153846153847,5.931840648477659,0.95,4.24,3,8,4.13,-1.13
CHS01,23_1091_BLACK_38,0.5178571428571429,28.965517241379306,5.931840648477659,0.95,3.97,3,6,3.07,-0.07
SUS01,25_1105_BLACK_43,0.4642857142857143,15.076923076923077,5.931840648477659,0.95,5.17,3,6,2.75,0.25
SUS01,25_1105_BROWN_41,0.5357142857142857,24.266666666666666,5.931840648477659,0.95,4.64,3,7,3.18,-0.18
SUS01,25_1105_BROWN_42,0.44642857142857145,26.88,5.931840648477659,0.95,4.67,3,6,2.65,0.35
AHS01,20_1070_ANTIC-GOLD_38,0.17857142857142858,28.0,5.931840648477659,0.95,13.96,3,3,1.06,1.94
KOS01,16_1042_BLUE-NAVY_43,0.32142857142857145,12.444444444444443,5.931840648477659,0.95,8.03,3,5,1.91,1.09
KOS01,16_1042_TAN_42,0.5357142857142857,31.733333333333334,5.931840648477659,0.95,4.05,3,7,3.18,-0.18
CHS01,21_1077_BLUE-NAVY_38,0.42857142857142855,21.0,5.931840648477659,0.95,6.0,3,6,2.54,0.46
CHS01,21_1077_BLUE-NAVY_42,0.42857142857142855,32.66666666666667,5.931840648477659,0.95,4.67,3,6,2.54,0.46
CHS01,18_1056_BLACK_42,0.5714285714285714,28.0,5.931840648477659,0.95,4.9,3,7,3.39,-0.39
CHS01,18_1056_BLACK_44,0.5357142857142857,28.0,5.931840648477659,0.95,4.39,3,7,3.18,-0.18
COS01,14_1028_ROSE-GOLD_38,0.2857142857142857,21.0,5.931840648477659,0.95,7.01,3,4,1.69,1.31
COS01,13_1021_BROWN_38,0.23214285714285715,21.538461538461537,5.931840648477659,0.95,8.76,3,4,1.38,1.62
COS01,11_1007_BLACK_40,0.375,29.333333333333332,5.931840648477659,0.95,5.72,3,5,2.22,0.78
COS01,11_1007_BLACK_44,0.19642857142857142,15.272727272727273,5.931840648477659,0.95,13.63,3,3,1.17,1.83
COS01,12_1014_ANTIC-GOLD_37,0.6785714285714286,28.0,5.931840648477659,0.95,3.72,3,8,4.03,-1.03
CHS01,25_1105_MAROON_37,0.4107142857142857,19.47826086956522,5.931840648477659,0.95,5.22,3,6,2.44,0.56
CHS01,25_1105_MAROON_38,0.48214285714285715,33.18518518518518,5.931840648477659,0.95,4.3,3,6,2.86,0.14
CHS01,25_1105_MAROON_39,0.6071428571428571,32.94117647058824,5.931840648477659,0.95,4.87,3,7,3.6,-0.6
AHS01,22_1084_NAVY_42,0.5,28.0,5.931840648477659,0.95,4.38,3,6,2.97,0.03
AHS01,22_1084_NAVY_43,0.3392857142857143,26.52631578947368,5.931840648477659,0.95,7.2,3,5,2.01,0.99
AHS01,19_1063_MAROON_39,0.48214285714285715,45.629629629629626,5.931840648477659,0.95,4.21,3,6,2.86,0.14
KOS01,30_1140_WHITE_43,0.26785714285714285,14.933333333333334,5.931840648477659,0.95,8.55,3,4,1.59,1.41
SUS01,25_1105_BLACK_41,0.9642857142857143,39.407407407407405,5.931840648477659,0.95,2.94,3,10,5.72,-2.72
SUS01,25_1105_BLACK_42,0.5178571428571429,19.310344827586206,5.931840648477659,0.95,4.98,3,6,3.07,-0.07
COS01,13_1021_WHITE_38,0.32142857142857145,15.555555555555554,5.931840648477659,0.95,7.96,3,5,1.91,1.09
COS01,12_1014_ANTIC-GOLD_44,0.44642857142857145,20.16,5.931840648477659,0.95,5.35,3,6,2.65,0.35
COS01,12_1014_BROWN_37,0.5714285714285714,29.75,5.931840648477659,0.95,3.97,3,7,3.39,-0.39
CHS01,24_1098_MAROON_42,0.39285714285714285,17.81818181818182,5.931840648477659,0.95,6.37,3,5,2.33,0.67
CHS01,24_1098_MAROON_39,0.44642857142857145,17.919999999999998,5.931840648477659,0.95,6.05,3,6,2.65,0.35
PUS01,12_1014_BROWN_44,0.48214285714285715,18.666666666666668,5.931840648477659,0.95,4.63,3,6,2.86,0.14
PUS01,13_1021_BROWN_38,0.5892857142857143,28.848484848484848,5.931840648477659,0.95,4.32,3,7,3.5,-0.5
PUS01,13_1021_BROWN_42,0.7678571428571429,32.55813953488372,5.931840648477659,0.95,3.86,3,9,4.55,-1.55
PUS01,14_1028_NAVY_38,0.5357142857142857,26.133333333333333,5.931840648477659,0.95,4.54,3,7,3.18,-0.18
COS01,10_1000_ROSE-GOLD_39,0.5357142857142857,20.533333333333335,5.931840648477659,0.95,5.23,3,7,3.18,-0.18
AHS01,17_1049_MAROON_37,0.30357142857142855,26.35294117647059,5.931840648477659,0.95,9.48,3,5,1.8,1.2
KOS01,20_1070_ANTIC-GOLD_38,0.32142857142857145,21.777777777777775,5.931840648477659,0.95,6.79,3,5,1.91,1.09
KOS01,20_1070_ANTIC-GOLD_39,0.32142857142857145,24.888888888888886,5.931840648477659,0.95,6.58,3,5,1.91,1.09
KOS01,17_1049_BLACK_42,0.2857142857142857,21.0,5.931840648477659,0.95,7.48,3,4,1.69,1.31
AHS01,18_1056_ANTIC-GOLD_37,0.5535714285714286,19.870967741935484,5.931840648477659,0.95,5.38,3,7,3.28,-0.28
AHS01,22_1084_NAVY_39,0.44642857142857145,29.119999999999997,5.931840648477659,0.95,4.67,3,6,2.65,0.35
CHS01,23_1091_BLACK_42,0.4107142857142857,26.782608695652176,5.931840648477659,0.95,5.1,3,6,2.44,0.56
CHS01,23_1091_BROWN_38,0.5535714285714286,19.870967741935484,5.931840648477659,0.95,5.21,3,7,3.28,-0.28
COS01,12_1014_ROSE-GOLD_37,0.6071428571428571,26.35294117647059,5.931840648477659,0.95,4.44,3,7,3.6,-0.6
COS01,11_1007_BLACK_38,0.42857142857142855,25.666666666666668,5.931840648477659,0.95,5.07,3,6,2.54,0.46
PUS01,15_1035_GREY_41,0.10714285714285714,18.666666666666668,5.931840648477659,0.95,26.98,3,2,0.64,2.36
COS01,10_1000_WHITE_37,0.17857142857142858,22.4,5.931840648477659,0.95,15.59,3,3,1.06,1.94
PUS01,14_1028_ROSE-GOLD_43,0.4107142857142857,24.347826086956523,5.931840648477659,0.95,5.61,3,6,2.44,0.56
PUS01,14_1028_ROSE-GOLD_44,0.5,22.0,5.931840648477659,0.95,4.75,3,6,2.97,0.03
PUS01,15_1035_GREY_39,0.4642857142857143,23.69230769230769,5.931840648477659,0.95,4.88,3,6,2.75,0.25
SUS01,25_1105_MAROON_43,0.4107142857142857,17.043478260869566,5.931840648477659,0.95,5.26,3,6,2.44,0.56
SUS01,26_1112_WHITE_37,0.48214285714285715,20.74074074074074,5.931840648477659,0.95,5.12,3,6,2.86,0.14
AHS01,15_1035_GREY_43,0.17857142857142858,16.8,5.931840648477659,0.95,15.02,3,3,1.06,1.94
AHS01,16_1042_ANTIC-GOLD_41,0.625,27.2,5.931840648477659,0.95,4.62,3,7,3.71,-0.71
KOS01,28_1126_ROSE-GOLD_38,0.6071428571428571,21.411764705882355,5.931840648477659,0.95,4.92,3,7,3.6,-0.6
KOS01,28_1126_ROSE-GOLD_42,0.6607142857142857,33.2972972972973,5.931840648477659,0.95,4.37,3,8,3.92,-0.92
KOS01,28_1126_ROSE-GOLD_44,0.16071428571428573,24.888888888888886,5.931840648477659,0.95,18.24,3,3,0.95,2.05
CHS01,25_1105_MAROON_42,0.4642857142857143,23.69230769230769,5.931840648477659,0.95,5.53,3,6,2.75,0.25
CHS01,25_1105_MAROON_43,0.4107142857142857,17.043478260869566,5.931840648477659,0.95,6.01,3,6,2.44,0.56
CHS01,25_1105_MAROON_44,0.5357142857142857,22.400000000000002,5.931840648477659,0.95,4.24,3,7,3.18,-0.18
CHS01,23_1091_BROWN_44,0.19642857142857142,30.545454545454547,5.931840648477659,0.95,10.42,3,3,1.17,1.83
SUS01,33_1161_ROSE-GOLD_39,0.44642857142857145,26.88,5.931840648477659,0.95,4.6,3,6,2.65,0.35
SUS01,27_1119_WHITE_43,0.5178571428571429,21.241379310344826,5.931840648477659,0.95,4.7,3,6,3.07,-0.07
CHS01,28_1126_BLUE-NAVY_37,0.26785714285714285,26.133333333333333,5.931840648477659,0.95,7.49,3,4,1.59,1.41
SUS01,32_1154_MAROON_40,0.375,18.666666666666668,5.931840648477659,0.95,6.21,3,5,2.22,0.78
SUS01,32_1154_MAROON_42,0.30357142857142855,13.176470588235295,5.931840648477659,0.95,7.83,3,5,1.8,1.2
SUS01,33_1161_BLUE-NAVY_39,0.7142857142857143,28.0,5.931840648477659,0.95,3.7,3,8,4.24,-1.24
AHS01,14_1028_ROSE-GOLD_37,0.42857142857142855,23.333333333333336,5.931840648477659,0.95,4.75,3,6,2.54,0.46
SUS01,31_1147_ANTIC-GOLD_40,0.44642857142857145,29.119999999999997,5.931840648477659,0.95,5.09,3,6,2.65,0.35
SUS01,31_1147_ANTIC-GOLD_43,0.5178571428571429,15.448275862068964,5.931840648477659,0.95,5.16,3,6,3.07,-0.07
SUS01,31_1147_WHITE_40,0.8214285714285714,24.347826086956523,5.931840648477659,0.95,3.4,3,9,4.87,-1.87
SUS01,31_1147_WHITE_41,0.5357142857142857,16.8,5.931840648477659,0.95,5.19,3,7,3.18,-0.18
AHS01,10_1000_ROSE-GOLD_40,0.48214285714285715,26.962962962962962,5.931840648477659,0.95,4.57,3,6,2.86,0.14
CHS01,26_1112_WHITE_44,0.5357142857142857,29.866666666666667,5.931840648477659,0.95,4.43,3,7,3.18,-0.18
CHS01,27_1119_ANTIC-GOLD_37,0.5357142857142857,20.533333333333335,5.931840648477659,0.95,4.73,3,7,3.18,-0.18
CHS01,27_1119_ANTIC-GOLD_41,0.7321428571428571,30.04878048780488,5.931840648477659,0.95,4.05,3,8,4.34,-1.34
CHS01,27_1119_ANTIC-GOLD_44,0.32142857142857145,15.555555555555554,5.931840648477659,0.95,6.73,3,5,1.91,1.09
BHS01,20_1070_ANTIC-GOLD_40,0.48214285714285715,20.74074074074074,5.931840648477659,0.95,5.96,3,6,2.86,0.14
MUS01,21_1077_BLUE-NAVY_43,0.375,21.333333333333332,5.931840648477659,0.95,5.63,3,5,2.22,0.78
MUS01,21_1077_MAROON_38,0.375,26.666666666666668,5.931840648477659,0.95,6.31,3,5,2.22,0.78
HYS01,16_1042_TAN_43,0.5178571428571429,25.103448275862068,5.931840648477659,0.95,4.33,3,6,3.07,-0.07
SUS01,28_1126_ROSE-GOLD_37,0.5178571428571429,21.241379310344826,5.931840648477659,0.95,5.37,3,6,3.07,-0.07
SUS01,28_1126_ROSE-GOLD_38,0.7678571428571429,27.348837209302324,5.931840648477659,0.95,3.59,3,9,4.55,-1.55
SUS01,28_1126_ROSE-GOLD_39,0.8214285714285714,28.0,5.931840648477659,0.95,3.61,3,9,4.87,-1.87
SUS01,28_1126_ROSE-GOLD_40,0.875,32.0,5.931840648477659,0.95,3.37,3,9,5.19,-2.19
SUS01,28_1126_ROSE-GOLD_42,0.6428571428571429,32.666666666666664,5.931840648477659,0.95,3.61,3,8,3.81,-0.81
SUS01,31_1147_ANTIC-GOLD_38,0.35714285714285715,14.0,5.931840648477659,0.95,6.75,3,5,2.12,0.88
KOS01,27_1119_ANTIC-GOLD_43,0.4642857142857143,21.538461538461537,5.931840648477659,0.95,6.28,3,6,2.75,0.25
KOS01,27_1119_WHITE_37,0.39285714285714285,22.90909090909091,5.931840648477659,0.95,5.7,3,5,2.33,0.67
KOS01,28_1126_BLUE-NAVY_37,0.19642857142857142,30.545454545454547,5.931840648477659,0.95,12.92,3,3,1.17,1.83
CHS01,30_1140_WHITE_38,0.375,21.333333333333332,5.931840648477659,0.95,6.33,3,5,2.22,0.78
CHS01,27_1119_WHITE_43,0.5,24.0,5.931840648477659,0.95,5.04,3,6,2.97,0.03
SUS01,33_1161_BLUE-NAVY_42,0.5892857142857143,25.454545454545453,5.931840648477659,0.95,3.99,3,7,3.5,-0.5
SUS01,33_1161_ROSE-GOLD_44,0.17857142857142858,16.8,5.931840648477659,0.95,7.51,2,3,1.06,0.94
SUS01,33_1161_ROSE-GOLD_43,0.375,21.333333333333332,5.931840648477659,0.95,5.11,2,5,2.22,-0.22
AHS01,13_1021_BROWN_37,0.23214285714285715,21.538461538461537,5.931840648477659,0.95,6.23,2,4,1.38,0.62
AHS01,10_1000_ROSE-GOLD_37,0.30357142857142855,23.058823529411768,5.931840648477659,0.95,5.22,2,5,1.8,0.2
AHS01,10_1000_ROSE-GOLD_43,0.19642857142857142,40.72727272727273,5.931840648477659,0.95,9.93,2,3,1.17,0.83
AHS01,14_1028_WHITE_37,0.30357142857142855,26.35294117647059,5.931840648477659,0.95,5.86,2,5,1.8,0.2
SUS01,31_1147_ANTIC-GOLD_37,0.2857142857142857,21.0,5.931840648477659,0.95,6.04,2,4,1.69,0.31
SUS01,27_1119_WHITE_44,0.25,24.0,5.931840648477659,0.95,5.17,2,4,1.48,0.52
SUS01,27_1119_WHITE_42,0.2857142857142857,38.5,5.931840648477659,0.95,5.21,2,4,1.69,0.31
AHS01,16_1042_TAN_37,0.14285714285714285,56.0,5.931840648477659,0.95,9.77,2,3,0.85,1.15
AHS01,16_1042_ANTIC-GOLD_44,0.14285714285714285,42.0,5.931840648477659,0.95,10.85,2,3,0.85,1.15
AHS01,16_1042_ANTIC-GOLD_43,0.44642857142857145,31.36,5.931840648477659,0.95,3.57,2,6,2.65,-0.65
AHS01,16_1042_ANTIC-GOLD_37,0.375,34.666666666666664,5.931840648477659,0.95,3.44,2,5,2.22,-0.22
AHS01,15_1035_GREY_44,0.10714285714285714,9.333333333333334,5.931840648477659,0.95,10.8,2,2,0.64,1.36
AHS01,15_1035_GREY_42,0.14285714285714285,28.0,5.931840648477659,0.95,13.33,2,3,0.85,1.15
AHS01,15_1035_GREY_41,0.14285714285714285,35.0,5.931840648477659,0.95,7.65,2,3,0.85,1.15
AHS01,15_1035_GREY_40,0.32142857142857145,18.666666666666664,5.931840648477659,0.95,6.18,2,5,1.91,0.09
KOS01,20_1070_ANTIC-GOLD_42,0.16071428571428573,31.111111111111107,5.931840648477659,0.95,7.58,2,3,0.95,1.05
KOS01,20_1070_ANTIC-GOLD_41,0.21428571428571427,32.66666666666667,5.931840648477659,0.95,6.74,2,4,1.27,0.73
KOS01,20_1070_ANTIC-GOLD_37,0.10714285714285714,28.0,5.931840648477659,0.95,9.85,2,2,0.64,1.36
KOS01,18_1056_GREY_44,0.2857142857142857,28.0,5.931840648477659,0.95,5.93,2,4,1.69,0.31
KOS01,29_1133_BROWN_37,0.26785714285714285,26.133333333333333,5.931840648477659,0.95,6.41,2,4,1.59,0.41
KOS01,28_1126_BLUE-NAVY_44,0.17857142857142858,33.6,5.931840648477659,0.95,6.21,2,3,1.06,0.94
KOS01,28_1126_BLUE-NAVY_43,0.30357142857142855,29.647058823529413,5.931840648477659,0.95,6.44,2,5,1.8,0.2
KOS01,23_1091_BROWN_38,0.19642857142857142,25.454545454545457,5.931840648477659,0.95,7.54,2,3,1.17,0.83
KOS01,23_1091_BROWN_37,0.23214285714285715,21.538461538461537,5.931840648477659,0.95,6.99,2,4,1.38,0.62
KOS01,21_1077_MAROON_37,0.23214285714285715,30.153846153846153,5.931840648477659,0.95,5.76,2,4,1.38,0.62
KOS01,21_1077_BLUE-NAVY_42,0.21428571428571427,42.0,5.931840648477659,0.95,6.92,2,4,1.27,0.73
KOS01,25_1105_BROWN_38,0.17857142857142858,44.8,5.931840648477659,0.95,6.21,2,3,1.06,0.94
KOS01,16_1042_TAN_44,0.16071428571428573,18.666666666666664,5.931840648477659,0.95,8.58,2,3,0.95,1.05
KOS01,16_1042_TAN_37,0.17857142857142858,28.0,5.931840648477659,0.95,6.1,2,3,1.06,0.94
KOS01,16_1042_BLUE-NAVY_44,0.26785714285714285,18.666666666666668,5.931840648477659,0.95,6.77,2,4,1.59,0.41
KOS01,30_1140_WHITE_44,0.125,24.0,5.931840648477659,0.95,8.5,2,3,0.74,1.26
