store_id,sku_uid,trailing_demand_rate,protection_days,service_level,dispersion_k,expected_demand_over_lead,recommended_reorder_point,textbook_reorder_point,safety_stock,recommended_cover_days
COS01,12_1014_ANTIC-GOLD_44,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
BES01,33_1161_ROSE-GOLD_43,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
INS01,12_1014_BROWN_43,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
INS01,12_1014_BROWN_44,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
HYS01,14_1028_WHITE_38,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
COS01,29_1133_BROWN_42,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
PUS01,32_1154_MAROON_41,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
AHS01,25_1105_BLACK_40,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
AHS01,18_1056_GREY_44,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
BES01,32_1154_MAROON_41,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
KOS01,23_1091_BROWN_41,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
BES01,31_1147_MAROON_39,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
PUS01,14_1028_NAVY_44,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
PUS01,14_1028_ROSE-GOLD_43,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
BES01,28_1126_TAN_37,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
BES01,29_1133_BROWN_37,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
KOS01,21_1077_MAROON_38,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
KOS01,21_1077_MAROON_43,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
PUS01,16_1042_TAN_42,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
BES01,28_1126_ROSE-GOLD_37,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
COS01,28_1126_BLUE-NAVY_38,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
AHS01,33_1161_ROSE-GOLD_40,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
AHS01,33_1161_ROSE-GOLD_41,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
SUS01,20_1070_ANTIC-GOLD_41,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
PUS01,17_1049_BROWN_43,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
BES01,23_1091_BLUE-NAVY_38,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
BES01,23_1091_BLUE-NAVY_43,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
KOS01,16_1042_BLUE-NAVY_38,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
COS01,18_1056_ANTIC-GOLD_44,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
COS01,18_1056_BLACK_38,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
PUS01,18_1056_GREY_44,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
BES01,22_1084_NAVY_42,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
BES01,23_1091_BLACK_43,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
PUS01,20_1070_ANTIC-GOLD_38,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
PUS01,21_1077_BLUE-NAVY_37,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
PUS01,21_1077_BLUE-NAVY_38,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
BES01,19_1063_MAROON_38,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
KOS01,10_1000_BROWN_42,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
INS01,28_1126_BLUE-NAVY_43,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
COS01,24_1098_MAROON_39,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
BES01,11_1007_TAN_43,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
PUS01,28_1126_TAN_37,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
BES01,21_1077_BLUE-NAVY_43,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
BES01,18_1056_ANTIC-GOLD_44,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
BES01,18_1056_BLACK_38,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
INS01,14_1028_ROSE-GOLD_43,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
INS01,13_1021_BROWN_38,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
PUS01,23_1091_BROWN_43,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
COS01,23_1091_BROWN_40,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
COS01,23_1091_BROWN_42,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
KOS01,13_1021_BROWN_40,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
PUS01,24_1098_WHITE_38,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
PUS01,24_1098_WHITE_40,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
BES01,16_1042_TAN_37,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
PUS01,25_1105_BLACK_43,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
HYS01,11_1007_BLACK_38,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
HYS01,11_1007_TAN_42,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
INS01,16_1042_ANTIC-GOLD_37,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
INS01,14_1028_ROSE-GOLD_38,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
INS01,14_1028_ROSE-GOLD_39,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
BES01,13_1021_WHITE_42,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
COS01,24_1098_WHITE_41,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
KOS01,10_1000_WHITE_42,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
KOS01,11_1007_TAN_39,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
PUS01,25_1105_BROWN_38,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
PUS01,25_1105_MAROON_38,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
SUS01,17_1049_MAROON_44,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
AHS01,20_1070_ANTIC-GOLD_40,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
AHS01,22_1084_NAVY_39,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
CHS01,16_1042_ANTIC-GOLD_38,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
AHS01,16_1042_ANTIC-GOLD_43,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
HYS01,26_1112_WHITE_44,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
HYS01,22_1084_NAVY_38,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
MAS01,31_1147_WHITE_42,0.4107142857142857,7.98,0.95,1.582,3.28,10,7,6.720000000000001,24.35
CHS01,18_1056_BLACK_37,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
HYS01,24_1098_MAROON_39,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
HYS01,26_1112_WHITE_37,0.44642857142857145,7.98,0.95,1.582,3.56,10,7,6.4399999999999995,22.4
AHS01,14_1028_ROSE-GOLD_37,0.42857142857142855,7.98,0.95,1.582,3.42,10,7,6.58,23.33
INS01,18_1056_ANTIC-GOLD_37,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
KOS01,11_1007_TAN_40,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
SUS01,33_1161_ROSE-GOLD_43,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
INS01,18_1056_BLACK_37,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
MAS01,31_1147_ANTIC-GOLD_41,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
MUS01,10_1000_WHITE_42,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
COS01,23_1091_BLUE-NAVY_38,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
AHS01,16_1042_ANTIC-GOLD_37,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
MUS01,14_1028_NAVY_43,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
CHS01,13_1021_WHITE_43,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
MUS01,16_1042_BLUE-NAVY_38,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
MUS01,14_1028_ROSE-GOLD_41,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
BES01,11_1007_BLACK_39,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
KOS01,10_1000_BROWN_39,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
CHS01,22_1084_NAVY_43,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
COS01,33_1161_BLUE-NAVY_38,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
AHS01,25_1105_MAROON_42,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
COS01,20_1070_ANTIC-GOLD_41,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
COS01,20_1070_ANTIC-GOLD_40,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
HYS01,13_1021_BROWN_44,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
BHS01,33_1161_BLUE-NAVY_38,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
HYS01,30_1140_WHITE_43,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
MAS01,18_1056_BLACK_43,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
MAS01,21_1077_MAROON_42,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
AHS01,25_1105_BROWN_43,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
INS01,18_1056_GREY_44,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
COS01,33_1161_BLUE-NAVY_42,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
INS01,13_1021_BROWN_43,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
CHS01,24_1098_MAROON_42,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
INS01,28_1126_BLUE-NAVY_44,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
PUS01,22_1084_NAVY_37,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
HYS01,20_1070_ANTIC-GOLD_42,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
AHS01,31_1147_MAROON_40,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
AHS01,31_1147_MAROON_43,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
SUS01,12_1014_ANTIC-GOLD_44,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
SUS01,23_1091_BROWN_42,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
BHS01,25_1105_BROWN_43,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
BHS01,27_1119_ANTIC-GOLD_44,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
MAS01,16_1042_ANTIC-GOLD_39,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
BES01,23_1091_BROWN_43,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
MUS01,18_1056_ANTIC-GOLD_44,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
INS01,20_1070_ANTIC-GOLD_42,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
COS01,28_1126_ROSE-GOLD_37,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
PUS01,32_1154_MAROON_40,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
COS01,17_1049_BLACK_42,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
COS01,16_1042_ANTIC-GOLD_41,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
COS01,14_1028_WHITE_40,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
HYS01,13_1021_WHITE_44,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
BHS01,29_1133_BROWN_37,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
MAS01,17_1049_BLACK_42,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
COS01,24_1098_MAROON_40,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
INS01,16_1042_BLUE-NAVY_40,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
AHS01,19_1063_MAROON_37,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
AHS01,18_1056_GREY_37,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
MAS01,14_1028_WHITE_40,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
MAS01,14_1028_ROSE-GOLD_40,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
BES01,31_1147_MAROON_42,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
BES01,31_1147_MAROON_43,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
PUS01,14_1028_NAVY_43,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
HYS01,18_1056_ANTIC-GOLD_44,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
COS01,14_1028_WHITE_43,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
BES01,29_1133_BROWN_44,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
MUS01,21_1077_MAROON_38,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
MUS01,21_1077_BLUE-NAVY_43,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
HYS01,17_1049_MAROON_37,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
INS01,10_1000_WHITE_42,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
HYS01,31_1147_ANTIC-GOLD_43,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
INS01,10_1000_WHITE_43,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
COS01,31_1147_ANTIC-GOLD_38,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
BHS01,16_1042_TAN_41,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
MUS01,27_1119_WHITE_37,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
COS01,11_1007_BLACK_40,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
MAS01,14_1028_NAVY_40,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
BHS01,21_1077_BLUE-NAVY_38,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
INS01,23_1091_BLUE-NAVY_39,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
BHS01,10_1000_BROWN_42,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
BHS01,10_1000_BROWN_39,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
KOS01,27_1119_WHITE_37,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
COS01,11_1007_BLACK_41,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
PUS01,14_1028_NAVY_37,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
MAS01,14_1028_WHITE_42,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
INS01,16_1042_ANTIC-GOLD_38,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
INS01,16_1042_ANTIC-GOLD_43,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
SUS01,17_1049_BROWN_38,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
SUS01,17_1049_BLACK_42,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
HYS01,25_1105_BLACK_38,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
HYS01,24_1098_MAROON_38,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
HYS01,22_1084_NAVY_43,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
SUS01,32_1154_MAROON_40,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
HYS01,21_1077_BLUE-NAVY_44,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
AHS01,10_1000_WHITE_38,0.39285714285714285,7.98,0.95,1.582,3.13,9,7,5.87,22.91
MUS01,29_1133_BROWN_43,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
CHS01,30_1140_WHITE_38,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
KOS01,30_1140_WHITE_38,0.375,7.98,0.95,1.582,2.99,9,6,6.01,24.0
AHS01,22_1084_NAVY_43,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
MUS01,10_1000_WHITE_43,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
HYS01,20_1070_ANTIC-GOLD_40,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
HYS01,28_1126_TAN_37,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
INS01,14_1028_WHITE_42,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
INS01,13_1021_BROWN_41,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
INS01,14_1028_WHITE_38,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
BES01,21_1077_BLUE-NAVY_38,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
INS01,14_1028_ROSE-GOLD_44,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
HYS01,13_1021_BROWN_37,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
MUS01,16_1042_TAN_44,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
BHS01,33_1161_BLUE-NAVY_43,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
BHS01,33_1161_BLUE-NAVY_42,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
MUS01,17_1049_MAROON_37,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
INS01,17_1049_MAROON_40,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
INS01,17_1049_MAROON_42,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
HYS01,10_1000_BROWN_37,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
HYS01,10_1000_WHITE_38,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
BES01,17_1049_BLACK_42,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
BES01,17_1049_BROWN_43,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
KOS01,13_1021_WHITE_42,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
MUS01,16_1042_BLUE-NAVY_37,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
BES01,16_1042_TAN_43,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
BES01,16_1042_ANTIC-GOLD_43,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
PUS01,24_1098_WHITE_43,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
HYS01,11_1007_TAN_38,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
AHS01,23_1091_BLUE-NAVY_43,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
CHS01,12_1014_ANTIC-GOLD_37,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
MAS01,28_1126_BLUE-NAVY_38,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
CHS01,11_1007_TAN_37,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
AHS01,15_1035_GREY_40,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
CHS01,16_1042_TAN_43,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
CHS01,16_1042_ANTIC-GOLD_37,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
INS01,18_1056_ANTIC-GOLD_43,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
MUS01,21_1077_BLUE-NAVY_38,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
AHS01,27_1119_WHITE_37,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
SUS01,14_1028_ROSE-GOLD_44,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
COS01,28_1126_BLUE-NAVY_43,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
COS01,16_1042_ANTIC-GOLD_42,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
COS01,16_1042_ANTIC-GOLD_43,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
PUS01,15_1035_GREY_40,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
BES01,24_1098_WHITE_38,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
HYS01,13_1021_WHITE_43,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
KOS01,21_1077_MAROON_40,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
INS01,14_1028_NAVY_43,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
INS01,25_1105_BLACK_43,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
KOS01,18_1056_GREY_37,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
KOS01,20_1070_ANTIC-GOLD_38,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
KOS01,20_1070_ANTIC-GOLD_39,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
PUS01,17_1049_BLACK_44,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
AHS01,31_1147_MAROON_39,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
AHS01,28_1126_TAN_37,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
SUS01,13_1021_BROWN_41,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
AHS01,33_1161_ROSE-GOLD_43,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
AHS01,33_1161_ROSE-GOLD_39,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
PUS01,31_1147_MAROON_43,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
PUS01,21_1077_BLUE-NAVY_44,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
MAS01,16_1042_TAN_40,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
SUS01,23_1091_BROWN_39,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
SUS01,23_1091_BROWN_38,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
SUS01,23_1091_BLUE-NAVY_42,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
MAS01,16_1042_TAN_41,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
KOS01,16_1042_BLUE-NAVY_43,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
BES01,23_1091_BROWN_37,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
PUS01,17_1049_BROWN_37,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
MUS01,20_1070_ANTIC-GOLD_38,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
COS01,18_1056_ANTIC-GOLD_43,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
PUS01,20_1070_ANTIC-GOLD_42,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
INS01,29_1133_BROWN_43,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
INS01,31_1147_ANTIC-GOLD_44,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
INS01,31_1147_ANTIC-GOLD_37,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
CHS01,24_1098_MAROON_43,0.32142857142857145,7.98,0.95,1.582,2.56,8,6,5.4399999999999995,24.89
MAS01,18_1056_ANTIC-GOLD_41,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
BHS01,29_1133_BROWN_38,0.35714285714285715,7.98,0.95,1.582,2.85,8,6,5.15,22.4
PUS01,18_1056_ANTIC-GOLD_44,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
MAS01,28_1126_TAN_42,0.3392857142857143,7.98,0.95,1.582,2.71,8,6,5.29,23.58
