as_of,store_id,sku_uid,category,size_label,start_stock,days_of_cover,trailing_demand_rate,elapsed_days,p_stockout_7d,p_stockout_14d,p_stockout_28d,expected_days_out,expected_lost_units,expected_lost_revenue,rank_by_risk,rank_by_units,rank_by_revenue
2025-11-27,COS01,31_1147_WHITE_38,PREMIUM CLOSE,38,10,32.94,0.3,22,0.2547,0.4709,0.7486,3.71,1.13,3364.12,1221,1401,1350
2025-11-27,SUS01,18_1056_ANTIC-GOLD_44,GIRLS_OPEN,44,3,33.6,0.09,27,0.3866,0.6288,0.8624,5.39,0.48,3361.52,309,2036,1351
2025-11-27,KOS01,20_1070_ANTIC-GOLD_38,PREMIUM CLOSE,38,7,21.78,0.32,3,0.0641,0.3018,0.7308,1.5,0.48,3360.69,1928,2037,1352
2025-11-27,HYS01,10_1000_WHITE_44,PREMIUM CLOSE,44,4,13.18,0.3,3,0.1472,0.4818,0.8619,2.77,0.84,3354.95,1165,1650,1353
2025-11-27,HYS01,17_1049_MAROON_44,CLOSE,44,5,18.67,0.27,15,0.3525,0.6134,0.8696,5.01,1.34,3343.69,375,1232,1354
2025-11-27,SUS01,33_1161_ROSE-GOLD_38,OPEN,38,7,24.5,0.29,14,0.2653,0.511,0.8046,3.91,1.12,3343.67,993,1404,1355
2025-11-27,HYS01,13_1021_BROWN_44,OPEN,44,6,16.0,0.38,33,0.4352,0.6783,0.8905,5.98,2.24,3343.11,151,796,1356
2025-11-27,MUS01,20_1070_ANTIC-GOLD_43,PREMIUM CLOSE,43,8,34.46,0.23,10,0.1227,0.3195,0.6614,2.05,0.48,3333.8,1857,2042,1357
2025-11-27,CHS01,13_1021_WHITE_42,OPEN,42,19,26.6,0.71,15,0.2066,0.4242,0.7301,3.13,2.23,3326.33,1422,799,1358
2025-11-27,COS01,24_1098_MAROON_41,OPEN,41,6,22.4,0.27,7,0.1915,0.4677,0.8143,3.11,0.83,3322.66,1240,1660,1359
2025-11-27,HYS01,31_1147_ANTIC-GOLD_44,PREMIUM CLOSE,44,5,21.54,0.23,15,0.3343,0.5924,0.8568,4.79,1.11,3321.39,490,1409,1360
2025-11-27,AHS01,31_1147_WHITE_41,PREMIUM CLOSE,41,28,25.29,1.11,4,0.0411,0.2097,0.6099,1.0,1.11,3321.23,2212,1410,1361
2025-11-27,BHS01,16_1042_BLUE-NAVY_38,OPEN,38,25,29.17,0.86,15,0.168,0.3648,0.6737,2.6,2.23,3320.37,1704,801,1362
2025-11-27,CHS01,25_1105_BROWN_42,PREMIUM OPEN,42,16,19.06,0.84,7,0.1581,0.415,0.7759,2.65,2.23,3319.79,1464,802,1363
2025-11-27,CHS01,28_1126_TAN_37,GIRLS_OPEN,37,17,23.8,0.71,12,0.2023,0.4345,0.7542,3.11,2.22,3314.16,1380,803,1364
2025-11-27,INS01,14_1028_WHITE_39,OPEN,39,12,17.23,0.7,7,0.1977,0.4769,0.8205,3.19,2.22,3311.79,1188,804,1365
2025-11-27,COS01,28_1126_ROSE-GOLD_39,GIRLS_OPEN,39,17,28.0,0.61,18,0.2489,0.4733,0.7612,3.66,2.22,3309.39,1211,805,1366
2025-11-27,MUS01,14_1028_WHITE_39,OPEN,39,21,26.13,0.8,11,0.1747,0.3994,0.7304,2.76,2.22,3304.85,1535,806,1367
2025-11-27,MAS01,16_1042_ANTIC-GOLD_41,OPEN,41,13,26.0,0.5,23,0.3105,0.5427,0.8057,4.43,2.21,3300.15,805,807,1368
2025-11-27,SUS01,24_1098_MAROON_40,OPEN,40,11,30.8,0.36,10,0.141,0.352,0.694,2.31,0.83,3298.74,1750,1662,1369
2025-11-27,KOS01,28_1126_BLUE-NAVY_38,GIRLS_OPEN,38,5,14.0,0.36,13,0.4462,0.718,0.9277,6.18,2.21,3286.97,77,810,1370
2025-11-27,KOS01,25_1105_MAROON_40,PREMIUM OPEN,40,23,26.29,0.88,10,0.1555,0.3766,0.7172,2.52,2.2,3283.75,1651,811,1371
2025-11-27,COS01,31_1147_WHITE_44,PREMIUM CLOSE,44,4,17.23,0.23,10,0.3243,0.6079,0.8817,4.73,1.1,3279.89,397,1420,1372
2025-11-27,MAS01,24_1098_WHITE_38,OPEN,38,2,16.0,0.12,32,0.4829,0.7276,0.9188,6.57,0.82,3277.37,61,1666,1373
2025-11-27,MAS01,18_1056_ANTIC-GOLD_37,GIRLS_OPEN,37,3,33.6,0.09,30,0.3763,0.6143,0.8504,5.25,0.47,3275.82,372,2049,1374
2025-11-27,INS01,10_1000_BROWN_43,PREMIUM CLOSE,43,13,30.33,0.43,11,0.1146,0.2964,0.6277,1.91,0.82,3270.04,1940,1672,1375
2025-11-27,INS01,14_1028_WHITE_40,OPEN,40,26,27.47,0.95,12,0.1442,0.3422,0.669,2.32,2.19,3266.29,1790,816,1376
2025-11-27,AHS01,32_1154_MAROON_37,CLOSE,37,2,28.0,0.07,16,0.4776,0.7386,0.9328,6.54,0.47,3264.25,50,2050,1377
2025-11-27,COS01,14_1028_WHITE_41,OPEN,41,15,30.0,0.5,30,0.3082,0.5309,0.7871,4.38,2.19,3261.2,882,818,1378
2025-11-27,PUS01,31_1147_ANTIC-GOLD_37,PREMIUM CLOSE,37,5,18.67,0.27,10,0.2723,0.5454,0.8455,4.07,1.09,3260.13,786,1428,1379
2025-11-27,HYS01,31_1147_MAROON_41,PREMIUM CLOSE,41,24,31.26,0.77,9,0.0783,0.2402,0.5797,1.42,1.09,3259.03,2132,1429,1380
2025-11-27,INS01,10_1000_BROWN_44,PREMIUM CLOSE,44,3,21.0,0.14,43,0.4139,0.6517,0.8709,5.71,0.82,3254.28,225,1677,1381
2025-11-27,BES01,16_1042_ANTIC-GOLD_43,OPEN,43,6,16.8,0.36,41,0.4443,0.6854,0.8929,6.09,2.17,3240.52,136,824,1382
2025-11-27,MUS01,25_1105_BLACK_43,PREMIUM OPEN,43,12,23.17,0.52,20,0.2912,0.5241,0.797,4.2,2.17,3237.43,914,825,1383
2025-11-27,INS01,14_1028_ROSE-GOLD_39,OPEN,39,6,14.61,0.41,8,0.3673,0.6712,0.9198,5.29,2.17,3236.84,166,826,1384
2025-11-27,MAS01,14_1028_NAVY_42,OPEN,42,8,17.92,0.45,15,0.3405,0.5996,0.8612,4.86,2.17,3234.55,441,828,1385
2025-11-27,SUS01,28_1126_ROSE-GOLD_40,GIRLS_OPEN,40,28,32.0,0.88,15,0.1592,0.3505,0.6591,2.48,2.17,3229.91,1754,829,1386
2025-11-27,PUS01,23_1091_BLUE-NAVY_42,OPEN,42,28,26.13,1.07,10,0.1206,0.3155,0.6572,2.02,2.17,3229.8,1874,830,1387
2025-11-27,HYS01,24_1098_MAROON_40,OPEN,40,18,17.08,1.05,0,0.0159,0.2013,0.6813,0.77,0.81,3224.61,2232,1682,1388
2025-11-27,COS01,23_1091_BROWN_40,OPEN,40,9,21.0,0.43,19,0.3575,0.6075,0.858,5.05,2.16,3223.87,401,831,1389
2025-11-27,COS01,10_1000_WHITE_39,PREMIUM CLOSE,39,16,26.35,0.61,5,0.0628,0.2546,0.6492,1.33,0.81,3221.79,2084,1684,1390
2025-11-27,AHS01,16_1042_ANTIC-GOLD_42,OPEN,42,23,30.67,0.75,9,0.1792,0.4244,0.766,2.87,2.15,3209.92,1421,834,1391
2025-11-27,INS01,22_1084_NAVY_39,CLOSE,39,16,24.22,0.66,8,0.1115,0.3186,0.6798,1.95,1.29,3209.67,1864,1273,1392
2025-11-27,SUS01,16_1042_ANTIC-GOLD_39,OPEN,39,17,19.04,0.89,8,0.1435,0.3771,0.735,2.41,2.15,3208.8,1648,835,1393
2025-11-27,INS01,29_1133_BROWN_41,BOYS CLOSE,41,28,20.91,1.34,0,0.008,0.1351,0.5817,0.48,0.64,3204.16,2428,1844,1394
2025-11-27,CHS01,16_1042_TAN_41,OPEN,41,21,22.19,0.95,7,0.1309,0.3678,0.7369,2.27,2.15,3203.15,1693,838,1395
2025-11-27,BES01,32_1154_MAROON_40,CLOSE,40,12,42.0,0.29,5,0.0794,0.2956,0.6937,1.6,0.46,3197.7,1945,2059,1396
2025-11-27,CHS01,26_1112_WHITE_37,OPEN,37,10,35.0,0.29,15,0.1829,0.3884,0.6969,2.8,0.8,3197.45,1594,1693,1397
2025-11-27,HYS01,17_1049_BLACK_44,CLOSE,44,5,21.54,0.23,31,0.3975,0.638,0.8659,5.52,1.28,3188.11,279,1276,1398
2025-11-27,MUS01,16_1042_ANTIC-GOLD_43,OPEN,43,15,24.71,0.61,17,0.2375,0.4608,0.754,3.52,2.14,3181.45,1260,843,1399
2025-11-27,MUS01,13_1021_BROWN_38,OPEN,38,17,20.7,0.82,8,0.1556,0.3976,0.7526,2.58,2.12,3158.94,1549,845,1400
2025-11-27,MAS01,11_1007_BLACK_37,PREMIUM CLOSE,37,3,33.6,0.09,33,0.3587,0.5914,0.832,5.02,0.45,3133.19,492,2065,1401
2025-11-27,BHS01,18_1056_BLACK_44,GIRLS_OPEN,44,10,23.33,0.43,2,0.0355,0.236,0.6799,1.04,0.45,3130.09,2149,2067,1402
2025-11-27,SUS01,25_1105_MAROON_43,PREMIUM OPEN,43,7,17.04,0.41,17,0.3618,0.6175,0.8678,5.11,2.1,3129.74,362,848,1403
2025-11-27,SUS01,28_1126_ROSE-GOLD_41,GIRLS_OPEN,41,17,19.83,0.86,6,0.1401,0.4,0.7743,2.45,2.1,3129.4,1532,849,1404
2025-11-27,AHS01,31_1147_ANTIC-GOLD_44,PREMIUM CLOSE,44,4,16.0,0.25,5,0.2681,0.6039,0.9051,4.18,1.05,3126.53,415,1456,1405
2025-11-27,COS01,12_1014_ROSE-GOLD_38,CLOSE,38,20,24.89,0.8,2,0.0237,0.1852,0.6144,0.78,0.63,3125.54,2291,1863,1406
2025-11-27,HYS01,17_1049_BROWN_42,CLOSE,42,24,32.0,0.75,10,0.0966,0.2697,0.6058,1.67,1.25,3121.59,2033,1295,1407
2025-11-27,BES01,28_1126_TAN_37,GIRLS_OPEN,37,14,31.36,0.45,11,0.3213,0.5974,0.8721,4.67,2.09,3106.75,464,854,1408
2025-11-27,BES01,32_1154_MAROON_44,CLOSE,44,5,35.0,0.14,6,0.1882,0.4784,0.83,3.11,0.44,3105.65,1178,2070,1409
2025-11-27,INS01,16_1042_ANTIC-GOLD_40,OPEN,40,22,24.64,0.89,10,0.1422,0.354,0.696,2.33,2.08,3102.14,1742,856,1410
2025-11-27,BHS01,10_1000_BROWN_43,PREMIUM CLOSE,43,10,28.0,0.36,8,0.1268,0.3474,0.708,2.17,0.78,3097.87,1769,1711,1411
2025-11-27,COS01,29_1133_BROWN_44,BOYS CLOSE,44,6,28.0,0.21,9,0.1808,0.4269,0.768,2.89,0.62,3094.84,1410,1868,1412
2025-11-27,COS01,17_1049_BLACK_37,CLOSE,37,5,21.54,0.23,26,0.3834,0.6261,0.8615,5.35,1.24,3091.08,319,1306,1413
2025-11-27,SUS01,27_1119_WHITE_44,CLOSE,44,6,24.0,0.25,16,0.2839,0.5267,0.8093,4.13,1.03,3089.17,904,1466,1414
2025-11-27,COS01,28_1126_ROSE-GOLD_37,GIRLS_OPEN,37,8,20.36,0.39,25,0.376,0.6188,0.8576,5.26,2.07,3077.42,357,864,1415
2025-11-27,MAS01,33_1161_BLUE-NAVY_39,OPEN,39,17,18.67,0.91,3,0.0439,0.2405,0.6662,1.13,1.03,3070.73,2131,1471,1416
2025-11-27,KOS01,27_1119_ANTIC-GOLD_44,CLOSE,44,6,22.4,0.27,11,0.2553,0.5157,0.8211,3.83,1.03,3069.0,964,1472,1417
2025-11-27,MUS01,22_1084_NAVY_43,CLOSE,43,16,30.9,0.52,14,0.151,0.342,0.6558,2.38,1.23,3066.25,1791,1310,1418
2025-11-27,SUS01,23_1091_BROWN_40,OPEN,40,12,24.0,0.5,17,0.2829,0.522,0.8029,4.11,2.06,3062.93,921,867,1419
2025-11-27,MAS01,28_1126_TAN_42,GIRLS_OPEN,42,5,14.74,0.34,15,0.4362,0.7018,0.9171,6.04,2.05,3055.2,110,869,1420
2025-11-27,BHS01,31_1147_WHITE_42,PREMIUM CLOSE,42,7,26.13,0.27,16,0.2593,0.4944,0.7848,3.81,1.02,3053.92,1093,1481,1421
2025-11-27,KOS01,15_1035_GREY_42,PREMIUM OPEN,42,3,15.27,0.2,9,0.3615,0.6564,0.9096,5.2,1.02,3053.84,214,1482,1422
2025-11-27,BHS01,11_1007_BLACK_40,PREMIUM CLOSE,40,14,31.36,0.45,4,0.0395,0.2046,0.603,0.97,0.43,3039.25,2228,2079,1423
2025-11-27,COS01,24_1098_WHITE_37,OPEN,37,2,14.0,0.14,7,0.368,0.6822,0.928,5.32,0.76,3031.53,143,1725,1424
2025-11-27,PUS01,13_1021_BROWN_40,OPEN,40,20,21.54,0.93,7,0.1252,0.3575,0.7278,2.19,2.03,3030.72,1728,875,1425
2025-11-27,SUS01,16_1042_BLUE-NAVY_42,OPEN,42,10,22.4,0.45,22,0.3194,0.5557,0.8171,4.55,2.03,3025.83,710,877,1426
2025-11-27,MUS01,13_1021_BROWN_40,OPEN,40,20,17.5,1.14,4,0.0858,0.3317,0.7427,1.77,2.03,3017.31,1823,879,1427
2025-11-27,INS01,27_1119_ANTIC-GOLD_44,CLOSE,44,5,28.0,0.18,36,0.4088,0.6481,0.8704,5.65,1.01,3017.1,242,1492,1428
2025-11-27,SUS01,13_1021_BROWN_40,OPEN,40,11,26.78,0.41,29,0.3505,0.5846,0.83,4.92,2.02,3013.13,541,880,1429
2025-11-27,CHS01,10_1000_BROWN_38,PREMIUM CLOSE,38,9,16.8,0.54,2,0.0537,0.3002,0.7463,1.41,0.75,3010.35,1932,1732,1430
2025-11-27,CHS01,17_1049_MAROON_40,CLOSE,40,30,21.82,1.38,3,0.0315,0.1955,0.6089,0.88,1.21,3003.62,2251,1325,1431
2025-11-27,PUS01,14_1028_ROSE-GOLD_44,OPEN,44,7,15.08,0.46,9,0.292,0.5785,0.8699,4.34,2.02,3003.61,570,882,1432
2025-11-27,PUS01,16_1042_TAN_38,OPEN,38,21,22.62,0.93,8,0.1266,0.3469,0.7076,2.17,2.02,3002.95,1772,883,1433
2025-11-27,BES01,15_1035_GREY_42,PREMIUM OPEN,42,4,20.36,0.2,6,0.3484,0.6753,0.9293,5.11,1.0,3002.83,158,1496,1434
2025-11-27,CHS01,24_1098_MAROON_41,OPEN,41,16,21.85,0.73,3,0.0387,0.2224,0.6444,1.03,0.75,2994.98,2179,1737,1435
2025-11-27,PUS01,28_1126_ROSE-GOLD_40,GIRLS_OPEN,40,33,18.67,1.77,3,0.0444,0.242,0.668,1.14,2.01,2994.15,2125,888,1436
2025-11-27,SUS01,32_1154_MAROON_38,CLOSE,38,6,37.33,0.16,14,0.1717,0.3757,0.6898,2.67,0.43,2994.12,1655,2087,1437
2025-11-27,SUS01,24_1098_MAROON_43,OPEN,43,3,15.27,0.2,6,0.2418,0.5534,0.8739,3.81,0.75,2983.49,727,1740,1438
2025-11-27,AHS01,14_1028_ROSE-GOLD_43,OPEN,43,15,32.31,0.46,18,0.299,0.5394,0.8132,4.31,2.0,2982.01,825,891,1439
2025-11-27,INS01,17_1049_MAROON_37,CLOSE,37,6,21.0,0.29,15,0.2875,0.5353,0.8186,4.19,1.2,2980.51,853,1341,1440
2025-11-27,PUS01,25_1105_MAROON_42,PREMIUM OPEN,42,19,16.62,1.14,4,0.0842,0.328,0.7394,1.75,2.0,2974.8,1837,893,1441
2025-11-27,BES01,19_1063_MAROON_39,BOYS CLOSE,39,11,18.12,0.61,0,0.0138,0.1859,0.6611,0.7,0.42,2960.08,2286,2093,1442
2025-11-27,MAS01,30_1140_WHITE_43,PREMIUM CLOSE,43,2,18.67,0.11,13,0.3931,0.6654,0.9028,5.53,0.59,2958.34,181,1890,1443
2025-11-27,COS01,13_1021_BROWN_42,OPEN,42,17,19.04,0.89,5,0.1202,0.3822,0.7717,2.22,1.99,2957.69,1622,896,1444
2025-11-27,AHS01,31_1147_WHITE_43,PREMIUM CLOSE,43,9,21.91,0.41,5,0.1326,0.4053,0.7896,2.4,0.99,2949.27,1505,1511,1445
2025-11-27,MAS01,31_1147_WHITE_38,PREMIUM CLOSE,38,6,22.4,0.27,12,0.2452,0.4953,0.8017,3.68,0.99,2948.86,1087,1512,1446
2025-11-27,KOS01,31_1147_WHITE_39,PREMIUM CLOSE,39,15,22.7,0.66,5,0.0726,0.2793,0.6767,1.49,0.99,2947.44,1998,1514,1447
2025-11-27,MUS01,21_1077_MAROON_39,PREMIUM CLOSE,39,34,28.85,1.18,2,0.0083,0.0949,0.4506,0.36,0.42,2945.96,2516,2095,1448
2025-11-27,BES01,16_1042_ANTIC-GOLD_38,OPEN,38,16,29.87,0.54,8,0.2384,0.521,0.8416,3.69,1.98,2943.18,930,904,1449
2025-11-27,INS01,14_1028_ROSE-GOLD_42,OPEN,42,15,20.0,0.75,7,0.1566,0.4125,0.7739,2.63,1.97,2942.73,1480,905,1450
2025-11-27,MUS01,10_1000_ROSE-GOLD_44,PREMIUM CLOSE,44,4,24.89,0.16,16,0.3194,0.5711,0.8404,4.59,0.74,2941.93,613,1748,1451
2025-11-27,MAS01,18_1056_ANTIC-GOLD_44,GIRLS_OPEN,44,4,32.0,0.12,12,0.2213,0.462,0.7765,3.37,0.42,2941.93,1255,2096,1452
2025-11-27,COS01,31_1147_WHITE_37,PREMIUM CLOSE,37,4,22.4,0.18,28,0.3965,0.6391,0.8684,5.51,0.98,2940.83,271,1515,1453
2025-11-27,CHS01,17_1049_MAROON_37,CLOSE,37,10,20.74,0.48,8,0.1456,0.3808,0.7382,2.44,1.18,2931.37,1633,1356,1454
2025-11-27,MUS01,33_1161_BLUE-NAVY_39,OPEN,39,16,16.29,0.98,1,0.0287,0.238,0.7025,1.0,0.98,2928.82,2140,1522,1455
2025-11-27,CHS01,12_1014_ANTIC-GOLD_42,CLOSE,42,31,23.15,1.34,1,0.0089,0.1186,0.5249,0.44,0.59,2920.19,2466,1900,1456
2025-11-27,COS01,24_1098_WHITE_42,OPEN,42,9,36.0,0.25,16,0.1927,0.399,0.7024,2.93,0.73,2918.02,1540,1756,1457
2025-11-27,BHS01,21_1077_BLUE-NAVY_39,PREMIUM CLOSE,39,7,19.6,0.36,1,0.0361,0.2706,0.7368,1.17,0.42,2916.46,2031,2101,1458
2025-11-27,KOS01,28_1126_BLUE-NAVY_39,GIRLS_OPEN,39,20,28.72,0.7,12,0.1793,0.3994,0.7238,2.8,1.95,2907.27,1537,913,1459
2025-11-27,MAS01,21_1077_MAROON_43,PREMIUM CLOSE,43,3,33.6,0.09,23,0.328,0.5645,0.822,4.65,0.42,2904.73,649,2104,1460
2025-11-27,BHS01,33_1161_ROSE-GOLD_43,OPEN,43,7,32.67,0.21,25,0.3181,0.5492,0.8077,4.52,0.97,2895.77,761,1529,1461
2025-11-27,MAS01,17_1049_MAROON_38,CLOSE,38,4,17.23,0.23,12,0.3489,0.6228,0.883,5.0,1.16,2890.63,334,1367,1462
2025-11-27,KOS01,17_1049_BLACK_37,CLOSE,37,5,23.33,0.21,16,0.3853,0.6464,0.8866,5.41,1.16,2888.45,247,1368,1463
2025-11-27,KOS01,31_1147_WHITE_38,PREMIUM CLOSE,38,5,23.33,0.21,13,0.3103,0.5727,0.8503,4.5,0.97,2885.59,603,1534,1464
2025-11-27,BES01,11_1007_TAN_43,PREMIUM CLOSE,43,12,29.22,0.41,3,0.0377,0.2188,0.6398,1.01,0.41,2885.56,2185,2107,1465
2025-11-27,INS01,17_1049_MAROON_42,CLOSE,42,11,32.42,0.34,17,0.2299,0.45,0.7447,3.41,1.16,2885.05,1311,1370,1466
2025-11-27,MUS01,16_1042_BLUE-NAVY_38,OPEN,38,8,20.36,0.39,19,0.3475,0.5959,0.8504,4.92,1.93,2881.17,474,920,1467
2025-11-27,CHS01,25_1105_MAROON_42,PREMIUM OPEN,42,11,23.69,0.46,15,0.2856,0.5328,0.8169,4.16,1.93,2880.91,870,921,1468
2025-11-27,KOS01,16_1042_BLUE-NAVY_43,OPEN,43,4,12.44,0.32,11,0.4314,0.7127,0.9291,6.01,1.93,2880.74,87,922,1469
2025-11-27,SUS01,25_1105_BLACK_43,PREMIUM OPEN,43,7,15.08,0.46,10,0.2796,0.5546,0.8512,4.16,1.93,2880.63,719,923,1470
2025-11-27,KOS01,13_1021_BROWN_39,OPEN,39,25,30.43,0.82,10,0.1435,0.3563,0.6982,2.35,1.93,2876.9,1735,924,1471
2025-11-27,CHS01,28_1126_ROSE-GOLD_41,GIRLS_OPEN,41,31,18.87,1.64,2,0.0417,0.2594,0.7059,1.17,1.93,2872.24,2071,926,1472
2025-11-27,BES01,24_1098_WHITE_43,OPEN,43,3,24.0,0.12,26,0.4159,0.6622,0.8843,5.75,0.72,2869.64,195,1763,1473
2025-11-27,PUS01,10_1000_ROSE-GOLD_43,PREMIUM CLOSE,43,7,30.15,0.23,13,0.2021,0.4279,0.7431,3.09,0.72,2865.78,1408,1764,1474
2025-11-27,BES01,32_1154_MAROON_37,CLOSE,37,2,28.0,0.07,7,0.4032,0.7158,0.9406,5.73,0.41,2863.13,83,2112,1475
2025-11-27,KOS01,27_1119_ANTIC-GOLD_38,CLOSE,38,15,30.0,0.5,8,0.1085,0.3127,0.6738,1.91,0.95,2850.23,1884,1544,1476
2025-11-27,COS01,28_1126_TAN_41,GIRLS_OPEN,41,21,22.62,0.93,5,0.109,0.3601,0.7536,2.06,1.91,2847.18,1721,932,1477
2025-11-27,COS01,20_1070_ANTIC-GOLD_37,PREMIUM CLOSE,37,2,22.4,0.09,9,0.3088,0.5984,0.8808,4.55,0.41,2841.54,456,2116,1478
2025-11-27,BES01,24_1098_WHITE_44,OPEN,44,4,22.4,0.18,5,0.2523,0.5847,0.8964,3.99,0.71,2841.41,539,1769,1479
2025-11-27,AHS01,33_1161_BLUE-NAVY_37,OPEN,37,5,28.0,0.18,18,0.3784,0.6335,0.8757,5.32,0.95,2838.11,291,1549,1480
2025-11-27,BES01,28_1126_TAN_40,GIRLS_OPEN,40,35,19.41,1.8,0,0.0257,0.261,0.7481,1.05,1.9,2827.14,2065,937,1481
2025-11-27,MAS01,17_1049_BLACK_40,CLOSE,40,14,20.1,0.7,4,0.0769,0.3104,0.7231,1.63,1.13,2823.67,1892,1393,1482
2025-11-27,SUS01,14_1028_WHITE_38,OPEN,38,17,25.73,0.66,14,0.1865,0.3987,0.7118,2.87,1.89,2822.35,1543,938,1483
2025-11-27,MAS01,13_1021_BROWN_39,OPEN,39,10,22.4,0.45,13,0.2895,0.5472,0.8337,4.24,1.89,2819.62,774,940,1484
2025-11-27,SUS01,24_1098_WHITE_43,OPEN,43,6,25.85,0.23,11,0.1956,0.4316,0.7579,3.04,0.71,2819.36,1390,1777,1485
2025-11-27,KOS01,15_1035_GREY_40,PREMIUM OPEN,40,3,24.0,0.12,22,0.5619,0.8039,0.9562,7.53,0.94,2813.92,10,1555,1486
2025-11-27,COS01,24_1098_MAROON_37,OPEN,37,3,24.0,0.12,30,0.4074,0.6496,0.874,5.64,0.71,2812.98,233,1778,1487
2025-11-27,HYS01,28_1126_TAN_43,GIRLS_OPEN,43,14,21.19,0.66,8,0.175,0.4291,0.7778,2.85,1.88,2803.82,1406,945,1488
2025-11-27,COS01,20_1070_ANTIC-GOLD_44,PREMIUM CLOSE,44,3,42.0,0.07,50,0.4064,0.642,0.8632,5.61,0.4,2802.0,264,2120,1489
2025-11-27,SUS01,24_1098_MAROON_38,OPEN,38,5,31.11,0.16,22,0.3042,0.5366,0.8027,4.35,0.7,2791.86,844,1784,1490
2025-11-27,CHS01,14_1028_ROSE-GOLD_43,OPEN,43,9,19.38,0.46,10,0.2689,0.5412,0.8428,4.03,1.87,2786.29,816,947,1491
2025-11-27,CHS01,18_1056_ANTIC-GOLD_38,GIRLS_OPEN,38,24,31.26,0.77,2,0.0136,0.131,0.5259,0.52,0.4,2782.82,2437,2125,1492
2025-11-27,MAS01,31_1147_WHITE_37,PREMIUM CLOSE,37,4,22.4,0.18,24,0.3717,0.6151,0.8561,5.21,0.93,2779.76,371,1566,1493
2025-11-27,INS01,18_1056_GREY_37,GIRLS_OPEN,37,8,40.73,0.2,12,0.1237,0.3063,0.6307,2.02,0.4,2779.65,1905,2126,1494
2025-11-27,MAS01,28_1126_TAN_39,GIRLS_OPEN,39,12,23.17,0.52,12,0.2386,0.4863,0.7951,3.6,1.86,2774.65,1141,952,1495
2025-11-27,INS01,11_1007_TAN_40,PREMIUM CLOSE,40,11,23.69,0.46,3,0.0304,0.1913,0.6031,0.85,0.4,2774.57,2263,2128,1496
2025-11-27,MAS01,17_1049_BLACK_42,CLOSE,42,8,20.36,0.39,8,0.1736,0.4268,0.7761,2.83,1.11,2767.15,1411,1408,1497
2025-11-27,BHS01,31_1147_WHITE_44,PREMIUM CLOSE,44,5,25.45,0.2,19,0.3308,0.5761,0.837,4.71,0.93,2767.01,581,1571,1498
2025-11-27,MUS01,16_1042_BLUE-NAVY_39,OPEN,39,20,32.94,0.61,20,0.2048,0.4041,0.6922,3.05,1.85,2762.34,1510,956,1499
2025-11-27,MUS01,25_1105_MAROON_41,PREMIUM OPEN,41,9,9.69,0.93,0,0.0689,0.4304,0.8714,2.0,1.85,2761.49,1400,957,1500
2025-11-27,CHS01,13_1021_WHITE_37,OPEN,37,10,24.35,0.41,23,0.3168,0.5506,0.8117,4.51,1.85,2760.23,745,958,1501
2025-11-27,BES01,16_1042_TAN_43,OPEN,43,9,28.0,0.32,14,0.4107,0.6796,0.9079,5.74,1.85,2749.27,146,964,1502
2025-11-27,BES01,13_1021_WHITE_43,OPEN,43,12,20.36,0.59,5,0.1855,0.4932,0.8482,3.13,1.84,2748.13,1101,965,1503
2025-11-27,BHS01,27_1119_WHITE_43,CLOSE,43,10,22.4,0.45,5,0.109,0.3601,0.7537,2.06,0.92,2747.35,1720,1576,1504
2025-11-27,CHS01,23_1091_BROWN_39,OPEN,39,26,23.87,1.09,7,0.091,0.2898,0.6611,1.68,1.83,2731.61,1964,973,1505
2025-11-27,BHS01,25_1105_BLACK_42,PREMIUM OPEN,42,6,16.8,0.36,10,0.3573,0.6444,0.9005,5.13,1.83,2731.24,255,974,1506
2025-11-27,BHS01,10_1000_BROWN_38,PREMIUM CLOSE,38,12,48.0,0.25,20,0.1815,0.3684,0.6561,2.74,0.68,2728.37,1691,1799,1507
2025-11-27,PUS01,22_1084_NAVY_43,CLOSE,43,13,26.0,0.5,10,0.1321,0.3364,0.6787,2.19,1.09,2725.29,1805,1425,1508
2025-11-27,CHS01,10_1000_BROWN_43,PREMIUM CLOSE,43,6,30.55,0.2,14,0.2318,0.4654,0.7695,3.47,0.68,2723.49,1247,1800,1509
2025-11-27,KOS01,23_1091_BROWN_42,OPEN,42,25,29.17,0.86,10,0.1276,0.3284,0.6706,2.13,1.82,2714.14,1834,978,1510
2025-11-27,BHS01,27_1119_ANTIC-GOLD_37,CLOSE,37,8,28.0,0.29,11,0.2055,0.4463,0.7697,3.18,0.91,2713.25,1329,1587,1511
2025-11-27,HYS01,13_1021_WHITE_42,OPEN,42,22,16.21,1.36,3,0.0553,0.2766,0.7058,1.34,1.82,2711.01,2005,980,1512
2025-11-27,INS01,28_1126_BLUE-NAVY_43,GIRLS_OPEN,43,9,21.91,0.41,18,0.3083,0.5511,0.8216,4.43,1.82,2710.68,743,981,1513
2025-11-27,MUS01,23_1091_BLUE-NAVY_37,OPEN,37,5,17.5,0.29,22,0.4642,0.7161,0.9171,6.36,1.82,2706.23,82,982,1514
2025-11-27,KOS01,16_1042_BLUE-NAVY_40,OPEN,40,30,24.71,1.21,6,0.0761,0.2709,0.6532,1.49,1.82,2704.38,2029,984,1515
